date,open,high,low,close,volume,date_unix
2015-10-21,269.42374,270.73997,264.57,266.59313,178.92602149,1445385600
2015-10-22,266.21318,278.0,263.73009,274.19999,70.22716309,1445472000
2015-10-23,270.0,279.31107,270.0,276.6418,100.39077666,1445558400
2015-10-24,277.8,283.56878,277.8,283.37508,76.2612218,1445644800
2015-10-25,284.96999,294.475,282.44,282.44,115.09849691,1445731200
2015-10-26,284.40969,286.0,280.64454,285.25,70.39117582,1445817600
2015-10-27,285.4196,296.31,285.239,292.5071,248.20929467,1445904000
2015-10-28,294.41245,305.0,290.00002,298.0,142.90255578,1445990400
2015-10-29,297.01,317.84465,296.4,312.11121,126.22214068,1446076800
2015-10-30,312.026,333.0,311.7704,325.0,329.35751846,1446163200
2015-10-31,325.75,331.0,306.1304,306.1304,56.64782291,1446249600
2015-11-01,313.46084,320.0,304.69003,320.0,57.39355945,1446336000
2015-11-02,320.0,360.0,314.0,358.16998,190.48017039,1446422400
2015-11-03,349.49896,418.97,307.23,397.76999,388.87841974,1446508800
2015-11-04,398.8904,489.99,368.48525,408.96258,426.16404144,1446595200
2015-11-05,395.24652,438.71737,341.0,380.0,193.92428549,1446681600
2015-11-06,382.0235,390.0,346.34009,362.06,96.24049675,1446768000
2015-11-07,372.89997,389.81,368.0,383.89,53.70277448,1446854400
2015-11-08,374.08774,385.0,352.0,371.7638,76.55927286,1446940800
2015-11-09,371.36138,379.0,350.0,367.0,52.94763437,1447027200
2015-11-10,367.0,378.99,327.26001,338.0,123.71673471,1447113600
2015-11-11,338.0,341.0,300.0,304.80001,140.32538735,1447200000
2015-11-12,309.197,341.0,301.56,336.0,184.04841208,1447286400
2015-11-13,329.04,340.1788,326.5,336.9484,114.87871334,1447372800
2015-11-14,337.92176,339.47,326.03001,329.7431,51.7854937,1447459200
2015-11-15,330.69427,333.73999,315.00001,315.00001,73.53327846,1447545600
2015-11-16,315.9809,330.0,315.70073,321.90688,83.01478014,1447632000
2015-11-17,329.65,336.88999,329.65,330.0,87.42883722,1447718400
2015-11-18,330.0,334.74999,326.00001,326.50003,59.65146845,1447804800
2015-11-19,332.7,332.70988,323.07088,326.25999,46.06616721,1447891200
2015-11-20,323.07088,323.07088,310.0,317.21,78.94460649,1447977600
2015-11-21,319.97584,324.37,319.97584,322.8,4.57207009,1448064000
2015-11-22,325.0,325.0,319.03328,322.85,36.66267747,1448150400
2015-11-23,320.0,323.5,319.0,322.68425,68.8862419,1448236800
2015-11-24,319.0,325.0,316.01323,323.48,349.52485302,1448323200
2015-11-25,323.3,330.0,317.57001,329.69,175.52180749,1448409600
2015-11-26,329.70784,370.0,329.7,350.55,136.62112405,1448496000
2015-11-27,351.51,364.0,350.53001,360.0,83.17191044,1448582400
2015-11-28,354.0,359.0,350.27786,356.49998,54.90819496,1448668800
2015-11-29,357.43899,373.76998,353.03001,370.39,87.6996557,1448755200
2015-11-30,370.39,380.67998,370.39,378.49993,79.73365202,1448841600
2015-12-01,377.68718,378.47,355.0,361.582,442.0814448,1448928000
2015-12-02,362.4066,362.4066,349.20001,358.69,228.55621082,1449014400
2015-12-03,359.46,370.0,356.988,361.298,1144.63295736,1449100800
2015-12-04,363.6827,365.0826,357.48405,364.93447,50.81390144,1449187200
2015-12-05,364.32,390.58431,363.93001,387.65,205.33255949,1449273600
2015-12-06,391.37999,404.21397,386.01,387.6548,170.31993018,1449360000
2015-12-07,386.4955,398.0,384.07,395.3,241.34641004,1449446400
2015-12-08,391.88,415.0,388.52,415.0,259.51137301,1449532800
2015-12-09,414.97999,420.0,404.0,416.33,265.76156528,1449619200
2015-12-10,417.27,420.0,410.01286,416.0,233.11669732,1449705600
2015-12-11,417.83305,445.0,417.83305,443.119,461.35822146,1449792000
2015-12-12,443.119,463.99999,407.13518,431.0,238.98760812,1449878400
2015-12-13,427.48657,438.0,418.36999,432.0,40.15370005,1449964800
2015-12-14,430.0,445.0,426.21,442.0,302.06599034,1450051200
2015-12-15,443.0,464.98,430.01,464.98,187.2792695,1450137600
2015-12-16,461.60483,461.63003,441.0,453.6486,183.7932899,1450224000
2015-12-17,450.3476,459.15315,445.00001,451.03435,67.71351772,1450310400
2015-12-18,455.0,467.69074,452.27193,464.97099,92.69887505,1450396800
2015-12-19,464.76094,464.96,455.0,458.01,52.99059335,1450483200
2015-12-20,458.9,460.48999,436.0,441.22,166.610861,1450569600
2015-12-21,442.0,446.95575,426.69595,441.74999,193.73980497,1450656000
2015-12-22,440.56114,444.25,434.29292,437.69,40.91631382,1450742400
2015-12-23,437.7,445.99,435.46883,444.83,66.44749549,1450828800
2015-12-24,443.99,458.0,443.99,452.71225,60.26048777,1450915200
2015-12-25,455.33901,457.95,451.12,457.83999,4.06676206,1451001600
2015-12-26,451.12,451.12,409.0,417.47,216.29296296,1451088000
2015-12-27,413.0,429.72,409.40689,427.29,26.98186203,1451174400
2015-12-28,427.29,429.36,418.78109,424.3,108.74893911,1451260800
2015-12-29,421.09481,432.5,420.3989,430.95,148.26471719,1451347200
2015-12-30,433.3,434.99999,420.0,424.30871,48.78505384,1451433600
2015-12-31,424.45,431.31,416.60843,431.31,80.65263234,1451520000
2016-01-01,434.17899,434.96999,430.74,431.50531,14.34857996,1451606400
2016-01-02,434.0,434.99,430.32476,434.98,26.75948217,1451692800
2016-01-03,434.49,434.49,422.98,426.57001,23.61102955,1451779200
2016-01-04,427.77001,433.96,426.56,431.08415,40.87598514,1451865600
2016-01-05,431.06001,434.7299,429.0,431.32,34.0820651,1451952000
2016-01-06,431.3299,431.3299,427.58056,429.99,20.04790497,1452038400
2016-01-07,428.55,457.88354,427.78067,457.88354,132.76454268,1452124800
2016-01-08,457.9999,460.0,447.6401,455.22,110.94217655,1452211200
2016-01-09,452.85001,459.87181,450.0,451.38,84.78387588,1452297600
2016-01-10,450.0,451.12999,442.05,449.13,42.67798529,1452384000
2016-01-11,449.89328,454.53,443.81177,452.23059,110.19949601,1452470400
2016-01-12,451.3155,451.3155,440.0,440.0,157.6837879,1452556800
2016-01-13,440.0,455.0,427.17,433.9817,180.79213732,1452643200
2016-01-14,433.0605,437.15,430.0,430.57505,44.44569492,1452729600
2016-01-15,430.57505,430.91,364.49,364.49,629.53449789,1452816000
2016-01-16,364.48,392.5201,351.76,390.328,516.38840631,1452902400
2016-01-17,390.328,395.0,381.6,381.95022,133.94492996,1452988800
2016-01-18,383.5708,391.82,376.58,390.1,243.0561327,1453075200
2016-01-19,390.97,390.97,379.02,381.10022,68.61650783,1453161600
2016-01-20,381.0438,425.1272,375.93,419.0501,792.66241899,1453248000
2016-01-21,419.0501,425.78,406.05001,412.31,730.23462389,1453334400
2016-01-22,410.6546,411.18988,375.52417,383.25,514.51955514,1453420800
2016-01-23,384.29,395.0,381.36,385.80986,387.82846078,1453507200
2016-01-24,387.96988,406.70999,386.58,400.68011,601.90077185,1453593600
2016-01-25,401.25228,401.25228,387.17001,394.01,473.13315726,1453680000
2016-01-26,393.36878,406.69999,390.45001,395.95,709.36995262,1453766400
2016-01-27,395.94988,401.4799,393.11001,395.35535,200.92198808,1453852800
2016-01-28,396.55,397.84,376.96522,380.0,316.9674517,1453939200
2016-01-29,380.0001,385.63,365.0001,379.91559,613.79043538,1454025600
2016-01-30,379.91559,382.47158,376.12,378.0001,207.77435071,1454112000
2016-01-31,379.22745,380.9998,366.16011,369.18991,209.20134691,1454198400
2016-02-01,369.18991,379.99987,366.16054,372.19,525.13902909,1454284800
2016-02-02,372.15,376.67565,372.00001,373.4899,361.86236674,1454371200
2016-02-03,372.44,373.59732,365.78233,368.14,218.30959837,1454457600
2016-02-04,368.66,392.0,368.66,389.71,381.75917223,1454544000
2016-02-05,389.71,390.55961,382.47764,387.22,476.17870446,1454630400
2016-02-06,384.00012,384.94113,367.70524,375.7,414.89740118,1454716800
2016-02-07,375.7,381.22988,371.5501,372.1236,183.54621616,1454803200
2016-02-08,373.79,377.77941,371.6601,373.47,443.17404046,1454889600
2016-02-09,371.99999,381.39723,371.26178,374.44476,817.40577502,1454976000
2016-02-10,374.96927,384.75592,371.70825,380.00001,1174.18769857,1455062400
2016-02-11,380.0,383.95,373.67,377.76,1332.49939275,1455148800
2016-02-12,377.76,383.48999,375.76,380.91,977.51909123,1455235200
2016-02-13,381.45,391.14,380.91001,390.0,787.50986502,1455321600
2016-02-14,390.99999,407.34542,388.7201,404.75079,656.22181722,1455408000
2016-02-15,404.75079,409.30768,392.0,392.00087,713.85152284,1455494400
2016-02-16,395.99769,408.6,390.10001,405.5,1024.48791176,1455580800
2016-02-17,405.23881,421.7991,403.01282,413.86,1199.23906119,1455667200
2016-02-18,413.49001,424.78854,411.46001,421.17,820.85664481,1455753600
2016-02-19,420.01,421.01,413.1337,417.5813,445.84891762,1455840000
2016-02-20,418.49997,442.0,418.21018,435.0,1137.48099201,1455926400
2016-02-21,436.15713,443.99999,422.49602,433.389,857.57710561,1456012800
2016-02-22,431.20361,437.14394,422.0,433.5111,917.76519553,1456099200
2016-02-23,431.82001,437.14641,414.28892,417.47006,1204.39808293,1456185600
2016-02-24,417.44374,427.1,408.14416,423.20278,768.12050275,1456272000
2016-02-25,423.99999,425.99998,416.69864,421.85,746.25778678,1456358400
2016-02-26,422.76984,433.0,417.64758,433.0,459.17621408,1456444800
2016-02-27,433.04,435.99809,428.5,432.92,615.00791535,1456531200
2016-02-28,432.49,434.98,421.07001,430.77929,177.42158981,1456617600
2016-02-29,430.77929,442.0,429.28651,438.24,584.04279785,1456704000
2016-03-01,437.893,439.406,422.794,431.48,1807.94366283,1456790400
2016-03-02,431.48,432.475,412.0,421.17,1344.91873428,1456876800
2016-03-03,421.71,431.111,417.0,419.621,3659.17016214,1456963200
2016-03-04,421.33,424.49,404.87,406.67,3020.26042887,1457049600
2016-03-05,406.67,407.77,388.401,393.161,4395.3263442,1457136000
2016-03-06,393.18,410.057,387.27,400.649,1730.36531397,1457222400
2016-03-07,400.649,414.12,397.395,410.01,1289.67885064,1457308800
2016-03-08,410.453,414.357,407.5,412.04,1315.05989734,1457395200
2016-03-09,411.92,414.735,406.45,411.93,1564.18525251,1457481600
2016-03-10,410.52,429.702,409.42,415.83,2772.20313482,1457568000
2016-03-11,416.5,423.65,415.0,420.349,1521.51143374,1457654400
2016-03-12,419.19,420.589,406.15,406.655,4301.44101092,1457740800
2016-03-13,408.681,413.615,406.66,408.32,2155.37911977,1457827200
2016-03-14,410.331,416.966,407.74,414.431,3341.57440878,1457913600
2016-03-15,414.5,417.089,412.173,415.14,1782.3582059,1458000000
2016-03-16,415.29,419.04,412.871,418.166,1605.64099467,1458086400
2016-03-17,418.166,422.69,416.83,419.812,1841.74962798,1458172800
2016-03-18,420.995,420.996,405.031,407.901,3224.53354456,1458259200
2016-03-19,407.902,411.443,405.527,409.53,1850.62017613,1458345600
2016-03-20,409.92,414.818,409.92,413.639,805.37887638,1458432000
2016-03-21,413.189,414.359,407.676,412.318,1344.26416368,1458518400
2016-03-22,412.25,417.9,411.169,417.16,1649.59546351,1458604800
2016-03-23,417.89,417.98,411.89,416.0,1274.31785846,1458691200
2016-03-24,415.566,417.78,413.12,415.04,1187.85073548,1458777600
2016-03-25,415.03,419.759,413.61,415.341,943.39452085,1458864000
2016-03-26,415.851,418.4,415.28,417.573,978.54679088,1458950400
2016-03-27,417.573,429.999,415.9,425.007,1292.97249245,1459036800
2016-03-28,425.012,426.39,421.134,423.0,1137.46730781,1459123200
2016-03-29,422.51,428.109,405.0,416.7,1234.4149428,1459209600
2016-03-30,414.88,416.01,409.123,412.432,1042.93259746,1459296000
2016-03-31,412.432,419.988,412.422,416.1,2093.38661103,1459382400
2016-04-01,416.1,419.039,415.5,417.9,648.04544993,1459468800
2016-04-02,417.9,423.17,417.9,421.0,524.02184007,1459555200
2016-04-03,420.631,421.66,417.959,421.497,495.93460619,1459641600
2016-04-04,421.48,421.6,417.542,420.99,582.49700918,1459728000
2016-04-05,419.51,424.97,419.5,422.76,985.01747775,1459814400
2016-04-06,423.0,424.611,421.56,423.55,891.88250026,1459900800
2016-04-07,423.54,424.39,420.06,422.01,1047.52218418,1459987200
2016-04-08,422.27,425.96,418.0,418.551,860.5745307,1460073600
2016-04-09,419.351,420.75,415.0,418.079,847.10658518,1460160000
2016-04-10,418.095,422.919,416.96,420.8,1653.58408562,1460246400
2016-04-11,420.65,424.5,420.226,423.53,1256.09198973,1460332800
2016-04-12,423.0,430.358,423.0,426.71,1155.98638326,1460419200
2016-04-13,426.69,427.71,422.0,423.538,1185.14415083,1460505600
2016-04-14,424.12,425.772,422.385,424.519,513.18561871,1460592000
2016-04-15,426.04,431.02,424.647,429.25,637.08322011,1460678400
2016-04-16,428.588,434.225,427.972,428.649,782.76846673,1460764800
2016-04-17,430.1,431.366,424.578,427.55,561.66602068,1460851200
2016-04-18,426.77,429.798,426.28,427.42,1041.33383008,1460937600
2016-04-19,427.42,437.998,426.8,436.277,1174.73695004,1461024000
2016-04-20,435.999,444.0,434.27,440.965,1573.49069,1461110400
2016-04-21,440.965,451.339,440.11,450.118,929.49301806,1461196800
2016-04-22,449.166,450.09,442.7,447.559,637.17797835,1461283200
2016-04-23,446.003,450.711,443.216,450.711,697.79997744,1461369600
2016-04-24,450.711,460.0,445.4,459.5,1119.79093256,1461456000
2016-04-25,459.5,469.69,452.5,461.882,1499.927835,1461542400
2016-04-26,464.358,470.0,462.085,467.49,903.14269131,1461628800
2016-04-27,466.84,469.178,444.0,444.01,1581.65048552,1461715200
2016-04-28,445.99,452.005,435.427,450.42,1765.42310661,1461801600
2016-04-29,450.49,457.59,447.39,457.59,943.25400149,1461888000
2016-04-30,458.12,458.12,446.44,448.906,1183.06132266,1461974400
2016-05-01,448.904,454.469,446.851,452.072,286.45371155,1462060800
2016-05-02,452.34,453.58,440.0,444.535,1356.18527065,1462147200
2016-05-03,444.552,452.52,442.52,451.75,1225.40341292,1462233600
2016-05-04,451.52,451.725,444.86,447.841,716.89959339,1462320000
2016-05-05,447.768,450.0,447.224,448.71,642.54314292,1462406400
2016-05-06,448.71,462.369,447.171,462.341,1843.92832575,1462492800
2016-05-07,459.57,462.152,457.92,459.47,280.7667734,1462579200
2016-05-08,459.0,461.788,455.948,459.1,659.28489475,1462665600
2016-05-09,458.08,464.99,455.99,461.99,1250.33424585,1462752000
2016-05-10,461.721,463.49,450.0,452.13,1013.24355492,1462838400
2016-05-11,452.569,455.0,450.99,453.21,1803.31808499,1462924800
2016-05-12,453.29,455.95,449.394,455.95,840.4801153,1463011200
2016-05-13,455.949,457.5,452.612,456.281,1285.47660469,1463097600
2016-05-14,456.863,458.059,453.786,454.581,956.20465056,1463184000
2016-05-15,455.4,459.787,454.14,457.649,273.8081032,1463270400
2016-05-16,457.397,458.0,450.167,453.769,1269.23949153,1463356800
2016-05-17,453.0,454.91,451.0,453.283,1103.60164185,1463443200
2016-05-18,452.788,455.88,452.345,452.35,1306.21491352,1463529600
2016-05-19,453.29,453.8,429.0,429.0,1400.39894995,1463616000
2016-05-20,429.0,442.629,427.061,435.255,974.52793627,1463702400
2016-05-21,439.8,441.0,431.012,438.551,674.10713316,1463788800
2016-05-22,438.561,442.0,433.34,437.45,2794.53719104,1463875200
2016-05-23,437.52,444.012,435.55,442.99,2893.73461032,1463961600
2016-05-24,442.99,445.785,441.48,444.516,1404.71292779,1464048000
2016-05-25,443.06,449.21,443.02,448.3,615.18590462,1464134400
2016-05-26,448.3,452.45,445.19,452.409,908.69858284,1464220800
2016-05-27,452.409,477.0,452.409,471.471,1861.14560185,1464307200
2016-05-28,471.471,545.0,450.55,522.0,5187.82575273,1464393600
2016-05-29,523.998,549.0,470.0,518.982,2604.02209032,1464480000
2016-05-30,521.349,540.0,518.977,529.0,925.90751508,1464566400
2016-05-31,529.0,544.53,510.965,531.19,2715.74576128,1464652800
2016-06-01,530.834,541.77,485.895,535.565,1990.51260945,1464739200
2016-06-02,535.231,539.675,531.523,537.122,1856.93965633,1464825600
2016-06-03,536.928,576.03,536.061,569.0,2673.19577293,1464912000
2016-06-04,569.382,588.71,562.0,572.447,2460.69301591,1464998400
2016-06-05,573.121,583.669,568.069,574.074,1174.57824293,1465084800
2016-06-06,573.353,586.299,573.353,585.0,1021.72198642,1465171200
2016-06-07,584.99,589.91,565.38,578.2,3445.00732821,1465257600
2016-06-08,578.3,582.13,571.709,581.98,1349.38147871,1465344000
2016-06-09,581.98,581.98,571.596,575.014,1371.58565316,1465430400
2016-06-10,576.286,581.8,572.878,579.77,1378.95354756,1465516800
2016-06-11,580.574,609.436,579.28,609.421,1674.20253251,1465603200
2016-06-12,608.726,683.057,603.0,667.063,5122.90972205,1465689600
2016-06-13,670.47,717.794,659.001,703.369,3952.06851993,1465776000
2016-06-14,703.369,703.95,647.264,685.75,4355.66858162,1465862400
2016-06-15,683.665,697.594,671.578,696.0,1895.60688763,1465948800
2016-06-16,696.0,776.709,695.57,763.008,5718.3365549701,1466035200
2016-06-17,766.659,776.0,702.0,749.67,5828.1131003601,1466121600
2016-06-18,750.49,781.148,728.867,758.11,5967.9857967401,1466208000
2016-06-19,758.23,769.99,745.03,765.49,2490.49722151,1466294400
2016-06-20,765.692,768.827,725.02,735.39,3884.35568689,1466380800
2016-06-21,733.561,735.0,630.203,667.725,8380.67548276,1466467200
2016-06-22,666.65,679.853,580.0,601.936,7182.3480301,1466553600
2016-06-23,599.88,635.0,551.494,627.375,4783.67158637,1466640000
2016-06-24,628.343,762.24,627.59,672.203,5927.3773835402,1466726400
2016-06-25,672.29,703.335,641.414,673.893,2249.56046411,1466812800
2016-06-26,673.7,676.205,615.257,630.0,1331.19997285,1466899200
2016-06-27,629.999,664.076,627.0,663.499,1268.69988772,1466985600
2016-06-28,663.82,664.857,640.0,649.322,2469.80469693,1467072000
2016-06-29,647.5,648.349,615.854,643.119,2069.45225032,1467158400
2016-06-30,638.567,675.0,635.0,671.524,1678.3223919,1467244800
2016-07-01,672.22,691.204,665.851,674.0,2086.28157924,1467331200
2016-07-02,674.67,703.95,674.67,702.31,1237.97284813,1467417600
2016-07-03,703.95,703.96,644.65,655.84,1542.94534557,1467504000
2016-07-04,656.331,684.73,645.0,675.001,1718.81520302,1467590400
2016-07-05,678.848,683.078,659.566,669.21,902.87082755,1467676800
2016-07-06,669.45,681.99,666.01,677.1,929.89980876,1467763200
2016-07-07,678.84,681.99,610.699,640.4,2885.29164833,1467849600
2016-07-08,640.4,671.933,634.04,671.436,1828.56117511,1467936000
2016-07-09,671.932,671.932,622.0,652.0,1908.29595283,1468022400
2016-07-10,652.0,655.65,642.425,650.07,450.16783226,1468108800
2016-07-11,652.54,663.315,645.315,650.78,814.15725776,1468195200
2016-07-12,650.72,675.98,647.14,666.0,1014.41009534,1468281600
2016-07-13,665.41,669.795,655.1,655.11,949.59525128,1468368000
2016-07-14,654.22,665.916,650.0,662.99,1106.7690508,1468454400
2016-07-15,661.25,668.999,660.0,665.15,1151.60114268,1468540800
2016-07-16,665.15,669.102,661.0,665.0,435.84460215,1468627200
2016-07-17,665.0,685.0,661.52,681.86,933.59536725,1468713600
2016-07-18,680.3,686.0,667.584,674.79,1292.03108664,1468800000
2016-07-19,673.93,676.55,666.016,673.092,996.32950445,1468886400
2016-07-20,672.721,676.148,660.0,666.161,1575.12978596,1468972800
2016-07-21,667.49,669.459,658.891,665.88,530.58699986,1469059200
2016-07-22,665.549,668.969,644.545,651.15,1532.27946825,1469145600
2016-07-23,651.15,660.0,645.939,657.718,712.34529124,1469232000
2016-07-24,657.718,668.438,651.98,663.366,884.05481096,1469318400
2016-07-25,661.73,664.675,651.736,651.736,857.46988464,1469404800
2016-07-26,653.153,659.1,642.5,650.0,1148.20481319,1469491200
2016-07-27,651.82,663.942,648.0,656.979,1752.72733892,1469577600
2016-07-28,656.979,661.1,651.696,656.08,876.47618424,1469664000
2016-07-29,655.98,659.569,651.697,656.86,995.07286448,1469750400
2016-07-30,656.869,658.177,651.9,655.72,447.13761828,1469836800
2016-07-31,653.74,655.799,620.0,622.57,1375.02250876,1469923200
2016-08-01,623.52,627.046,601.012,602.551,2570.09989403,1470009600
2016-08-02,602.552,611.436,479.0,540.0,7786.68736956,1470096000
2016-08-03,539.599,572.0,515.271,569.82,4713.47046662,1470182400
2016-08-04,567.576,588.999,566.157,582.683,2734.7288644,1470268800
2016-08-05,582.68,584.41,567.408,575.64,998.11008368,1470355200
2016-08-06,575.64,597.998,569.876,591.758,1052.86443358,1470441600
2016-08-07,591.759,607.508,570.11,595.0,1340.19124491,1470528000
2016-08-08,595.5,597.348,585.0,591.831,936.94698507,1470614400
2016-08-09,591.831,592.0,583.2,586.22,1063.75653604,1470700800
2016-08-10,586.308,603.144,582.0,591.0,1865.64864166,1470787200
2016-08-11,590.061,599.98,588.0,588.01,1587.08398523,1470873600
2016-08-12,589.37,592.187,582.51,588.32,945.76278197,1470960000
2016-08-13,586.69,590.79,581.101,584.82,521.88089892,1471046400
2016-08-14,583.84,584.58,561.4,570.56,1012.79247139,1471132800
2016-08-15,570.56,575.0,561.479,566.52,792.25392683,1471219200
2016-08-16,568.25,587.803,565.338,579.61,1213.87368754,1471305600
2016-08-17,579.61,581.061,569.541,573.28,745.91750952,1471392000
2016-08-18,573.679,579.36,570.811,575.56,611.89723521,1471478400
2016-08-19,572.79,577.987,572.22,572.9,598.68829495,1471564800
2016-08-20,572.95,584.0,572.03,582.15,471.84445332,1471651200
2016-08-21,581.331,586.12,577.519,581.53,389.93232466,1471737600
2016-08-22,581.301,592.132,579.85,584.99,797.86087701,1471824000
2016-08-23,586.0,588.99,580.1,583.38,778.66356393,1471910400
2016-08-24,584.86,587.713,579.36,582.109,534.29232962,1471996800
2016-08-25,580.999,582.247,569.89,576.94,1354.07377126,1472083200
2016-08-26,577.08,580.512,572.994,579.36,327.0230187,1472169600
2016-08-27,579.35,579.705,564.271,570.22,649.69576307,1472256000
2016-08-28,570.16,580.965,568.464,576.043,561.1987868,1472342400
2016-08-29,578.99,582.01,570.471,575.492,860.06405498,1472428800
2016-08-30,573.552,581.7,573.416,578.96,722.86156374,1472515200
2016-08-31,577.24,578.83,569.42,574.22,493.37087059,1472601600
2016-09-01,574.21,575.0,568.235,572.0,1005.53143731,1472688000
2016-09-02,572.0,577.1,565.556,577.1,1057.93433124,1472774400
2016-09-03,576.653,605.325,572.131,601.0,1284.6858923,1472860800
2016-09-04,601.0,616.68,598.297,609.74,955.08453854,1472947200
2016-09-05,612.299,612.299,602.001,609.874,729.34538701,1473033600
2016-09-06,609.634,613.999,605.0,612.001,486.09622895,1473120000
2016-09-07,613.318,617.375,606.35,617.335,1021.47846749,1473206400
2016-09-08,617.333,635.62,615.0,631.119,966.32584851,1473292800
2016-09-09,627.083,630.075,621.249,626.1,576.5847536,1473379200
2016-09-10,625.78,629.241,622.771,624.889,437.36595566,1473465600
2016-09-11,624.889,634.77,595.162,608.256,804.99401537,1473552000
2016-09-12,611.299,613.541,607.153,611.107,512.17820857,1473638400
2016-09-13,611.107,616.999,607.761,615.289,735.57708484,1473724800
2016-09-14,612.37,616.845,610.75,613.971,657.97526357,1473811200
2016-09-15,612.5,615.8,609.051,609.962,533.76510802,1473897600
2016-09-16,612.917,613.0,606.667,607.98,448.51146351,1473984000
2016-09-17,610.083,610.084,604.583,606.8,325.56070613,1474070400
2016-09-18,609.93,614.509,607.29,611.989,325.86890768,1474156800
2016-09-19,612.94,614.59,605.059,609.2,619.15426095,1474243200
2016-09-20,611.059,612.0,603.8,603.8,884.39401346,1474329600
2016-09-21,603.106,603.106,592.002,599.65,985.50196343,1474416000
2016-09-22,598.925,600.758,595.053,595.053,502.4268412,1474502400
2016-09-23,595.071,604.557,595.07,604.168,507.52146258,1474588800
2016-09-24,604.169,607.632,601.5,603.999,309.57007911,1474675200
2016-09-25,601.7,603.889,598.0,599.998,453.32411073,1474761600
2016-09-26,599.998,608.98,599.0,608.98,770.15594472,1474848000
2016-09-27,608.978,609.109,600.689,606.505,719.77454014,1474934400
2016-09-28,606.577,607.589,601.849,604.999,416.29645266,1475020800
2016-09-29,604.999,609.304,604.25,607.369,494.69180025,1475107200
2016-09-30,607.368,612.5,604.026,612.5,544.42031392,1475193600
2016-10-01,612.5,617.299,612.0,614.385,440.3560116,1475280000
2016-10-02,614.27,615.98,607.148,611.837,354.24130513,1475366400
2016-10-03,611.758,613.661,609.02,613.598,569.26370375,1475452800
2016-10-04,613.597,613.598,608.001,612.0,431.40377902,1475539200
2016-10-05,611.998,616.091,608.939,614.956,833.79725399,1475625600
2016-10-06,614.999,615.967,611.258,614.996,388.85170437,1475712000
2016-10-07,611.965,623.0,611.352,618.529,1659.79474886,1475798400
2016-10-08,618.501,623.102,617.55,620.79,524.79641358,1475884800
2016-10-09,620.01,620.79,615.006,616.51,366.43895809,1475971200
2016-10-10,615.851,619.9,614.829,618.76,755.65556129,1476057600
2016-10-11,618.86,645.415,616.32,643.355,1431.65950328,1476144000
2016-10-12,640.976,643.415,633.282,635.28,779.21833023,1476230400
2016-10-13,634.731,639.975,630.15,634.243,753.8126176,1476316800
2016-10-14,634.243,643.0,631.686,640.61,936.35072838,1476403200
2016-10-15,640.61,647.0,636.396,640.749,538.21288799,1476489600
2016-10-16,640.749,645.06,638.75,643.28,200.57673784,1476576000
2016-10-17,641.521,643.549,637.8,640.976,613.64494738,1476662400
2016-10-18,640.99,641.1,634.101,636.97,594.48444963,1476748800
2016-10-19,636.508,639.636,623.734,631.5,1049.27869763,1476835200
2016-10-20,631.499,633.416,627.011,630.05,457.29807306,1476921600
2016-10-21,630.05,638.0,630.05,634.43,735.87913428,1477008000
2016-10-22,634.449,669.86,627.0,661.223,1480.44352413,1477094400
2016-10-23,663.499,669.0,652.793,657.683,785.13072873,1477180800
2016-10-24,655.255,657.88,645.807,652.63,1362.23293953,1477267200
2016-10-25,652.63,664.0,651.99,655.889,1664.23532187,1477353600
2016-10-26,655.889,679.0,655.303,677.318,1596.70714746,1477440000
2016-10-27,677.318,687.844,674.629,686.788,1530.09630912,1477526400
2016-10-28,686.781,691.784,682.851,690.0,1209.1682265,1477612800
2016-10-29,690.0,722.01,688.352,713.99,1649.02622406,1477699200
2016-10-30,713.949,713.989,688.0,700.917,1750.78012875,1477785600
2016-10-31,700.079,708.899,685.7,698.919,982.63104548,1477872000
2016-11-01,698.79,739.488,697.91,733.744,2336.21997665,1477958400
2016-11-02,733.742,747.07,722.89,747.07,1902.39363235,1478044800
2016-11-03,747.07,750.5,673.407,692.179,4169.1395059,1478131200
2016-11-04,692.902,709.998,682.311,706.036,1904.91001333,1478217600
2016-11-05,706.036,714.471,698.478,706.478,630.68772898,1478304000
2016-11-06,706.46,721.458,702.879,715.497,638.74409883,1478390400
2016-11-07,715.0,715.413,700.16,707.345,917.36998138,1478476800
2016-11-08,704.142,718.3,704.142,712.5,967.34917889,1478563200
2016-11-09,712.69,745.492,708.682,722.4,2759.31796137,1478649600
2016-11-10,722.4,724.696,706.0,714.0,1231.38001372,1478736000
2016-11-11,713.503,718.99,712.002,717.75,719.85839463,1478822400
2016-11-12,717.74,719.1,701.348,704.0,722.71379682,1478908800
2016-11-13,704.399,706.794,685.327,701.67,1072.46863737,1478995200
2016-11-14,702.7,709.0,697.791,706.994,785.10849397,1479081600
2016-11-15,706.999,717.0,706.081,711.31,848.93771317,1479168000
2016-11-16,710.87,744.8,709.0,741.603,2465.33955327,1479254400
2016-11-17,741.875,760.814,733.3,739.1,3453.91516923,1479340800
2016-11-18,739.088,754.0,733.01,752.232,1730.44248482,1479427200
2016-11-19,752.232,763.11,735.0,751.99,1420.026691,1479513600
2016-11-20,751.99,757.0,713.0,729.677,1413.78335551,1479600000
2016-11-21,731.0,741.0,728.33,738.0,545.09034298,1479686400
2016-11-22,737.999,752.614,733.83,749.76,1806.7746401,1479772800
